MISSION_TIME,Pressure,Q-Pressure,AirSpeed,VerticalSpeed,GroundSpeed
23.71,1126,0.87443,0.04732,96.66,96.65,1.18
23.77,1132,0.87382,0.04761,96.97,96.96,1.19
23.77,1138,0.87321,0.04789,97.28,97.27,1.2
23.89,1144,0.87259,0.04817,97.59,97.59,1.21
23.89,1149,0.87198,0.04846,97.91,97.9,1.22
24.01,1155,0.87136,0.04874,98.22,98.21,1.23
24.01,1161,0.87074,0.04903,98.54,98.53,1.24
24.13,1167,0.87012,0.04932,98.85,98.84,1.26
24.19,1173,0.8695,0.04961,99.17,99.16,1.27
24.19,1179,0.86887,0.0499,99.48,99.48,1.28
24.31,1185,0.86825,0.05019,99.8,99.79,1.29
24.31,1191,0.86762,0.05048,100.12,100.11,1.3
24.43,1197,0.86699,0.05078,100.43,100.42,1.31
24.49,1203,0.86636,0.05107,100.75,100.74,1.32
24.49,1209,0.86573,0.05137,101.07,101.06,1.34
24.61,1215,0.86509,0.05167,101.39,101.38,1.35
24.61,1221,0.86446,0.05196,101.71,101.7,1.36
24.73,1228,0.86382,0.05226,102.03,102.02,1.37
24.79,1234,0.86318,0.05256,102.35,102.34,1.38
24.79,1240,0.86254,0.05286,102.67,102.66,1.4
24.91,1246,0.8619,0.05316,102.99,102.98,1.41
24.91,1252,0.86126,0.05347,103.31,103.3,1.42
25.03,1258,0.86061,0.05377,103.63,103.62,1.43
25.09,1265,0.85996,0.05408,103.95,103.94,1.45
25.09,1271,0.85932,0.05438,104.27,104.26,1.46
25.21,1277,0.85867,0.05469,104.59,104.58,1.47
25.21,1283,0.85801,0.05499,104.91,104.9,1.48
25.33,1290,0.85736,0.0553,105.24,105.23,1.5
25.33,1296,0.85671,0.05561,105.56,105.55,1.51
25.45,1302,0.85605,0.05592,105.88,105.87,1.52
25.45,1309,0.85539,0.05623,106.21,106.2,1.53
25.57,1315,0.85473,0.05654,106.53,106.52,1.55
25.57,1322,0.85407,0.05686,106.86,106.84,1.56
25.69,1328,0.85341,0.05717,107.18,107.17,1.57
25.75,1335,0.85275,0.05749,107.51,107.5,1.59
25.75,1341,0.85208,0.0578,107.83,107.82,1.6
25.87,1348,0.85142,0.05812,108.16,108.15,1.62
25.87,1354,0.85075,0.05844,108.49,108.48,1.63
25.99,1361,0.85008,0.05876,108.82,108.8,1.64
25.99,1367,0.8494,0.05908,109.14,109.13,1.66
26.11,1374,0.84873,0.0594,109.47,109.46,1.67
26.11,1380,0.84806,0.05972,109.8,109.79,1.68
26.23,1387,0.84738,0.06004,110.13,110.12,1.7
26.23,1393,0.8467,0.06037,110.46,110.45,1.71
26.35,1400,0.84602,0.06069,110.79,110.77,1.73
26.35,1407,0.84534,0.06102,111.12,111.11,1.74
26.47,1413,0.84466,0.06134,111.45,111.44,1.76
26.47,1420,0.84398,0.06167,111.78,111.77,1.77
26.59,1427,0.84329,0.062,112.12,112.1,1.78
26.59,1434,0.8426,0.06233,112.45,112.44,1.8
26.71,1440,0.84191,0.06266,112.79,112.77,1.81
26.77,1447,0.84122,0.06299,113.12,113.1,1.83
26.77,1454,0.84053,0.06333,113.45,113.44,1.84
26.89,1461,0.83984,0.06366,113.79,113.77,1.86
26.89,1468,0.83914,0.064,114.12,114.11,1.87
27.01,1475,0.83845,0.06434,114.46,114.44,1.89
27.07,1481,0.83775,0.06467,114.8,114.78,1.9
27.07,1488,0.83705,0.06501,115.14,115.12,1.92
27.19,1495,0.83635,0.06535,115.47,115.46,1.94
27.19,1502,0.83564,0.0657,115.81,115.79,1.95
27.31,1509,0.83494,0.06604,116.15,116.13,1.97
27.37,1516,0.83423,0.06638,116.49,116.47,1.98
27.37,1523,0.83353,0.06673,116.83,116.81,2
27.49,1530,0.83282,0.06707,117.17,117.15,2.02
27.49,1537,0.83211,0.06742,117.51,117.49,2.03
27.61,1544,0.83139,0.06777,117.85,117.84,2.05
27.67,1551,0.83068,0.06812,118.2,118.18,2.06
27.67,1559,0.82997,0.06847,118.54,118.52,2.08
27.79,1566,0.82925,0.06882,118.88,118.87,2.1
27.79,1573,0.82853,0.06917,119.23,119.21,2.11
27.91,1580,0.82781,0.06952,119.57,119.56,2.13
27.97,1587,0.82709,0.06988,119.92,119.9,2.15
27.97,1594,0.82637,0.07024,120.27,120.25,2.16
28.09,1602,0.82564,0.07059,120.61,120.59,2.18
28.15,1609,0.82492,0.07095,120.96,120.94,2.2
28.15,1616,0.82419,0.07131,121.31,121.29,2.22
28.27,1623,0.82346,0.07167,121.66,121.63,2.23
28.27,1631,0.82273,0.07203,122,121.98,2.25
28.39,1638,0.822,0.0724,122.35,122.33,2.27
28.45,1645,0.82126,0.07276,122.7,122.68,2.29
28.45,1653,0.82053,0.07313,123.05,123.03,2.3
28.57,1660,0.81979,0.07349,123.4,123.38,2.32
28.57,1668,0.81905,0.07386,123.75,123.72,2.34
28.69,1675,0.81831,0.07423,124.1,124.07,2.36
28.75,1683,0.81757,0.07459,124.45,124.42,2.38
28.75,1690,0.81683,0.07496,124.8,124.77,2.4
28.87,1698,0.81609,0.07533,125.15,125.13,2.41
28.87,1705,0.81534,0.0757,125.5,125.48,2.43
28.99,1713,0.81459,0.07607,125.85,125.83,2.45
29.05,1720,0.81384,0.07645,126.21,126.18,2.47
29.05,1728,0.81309,0.07682,126.56,126.54,2.49
29.17,1735,0.81234,0.07719,126.91,126.89,2.51
29.17,1743,0.81159,0.07757,127.27,127.24,2.53
29.29,1751,0.81083,0.07795,127.62,127.59,2.55
29.35,1758,0.81008,0.07832,127.97,127.95,2.57
29.35,1766,0.80932,0.0787,128.33,128.3,2.59
29.47,1774,0.80856,0.07908,128.68,128.66,2.6
29.47,1782,0.8078,0.07946,129.04,129.01,2.62
29.59,1789,0.80704,0.07984,129.4,129.37,2.64
29.65,1797,0.80628,0.08022,129.76,129.73,2.66
29.71,1805,0.80551,0.0806,130.11,130.09,2.68
29.71,1813,0.80474,0.08099,130.47,130.44,2.7
29.83,1821,0.80398,0.08137,130.83,130.8,2.72
29.83,1828,0.80321,0.08176,131.19,131.16,2.75
29.95,1836,0.80243,0.08214,131.55,131.52,2.77
30.01,1844,0.80166,0.08253,131.92,131.89,2.79
30.01,1852,0.80089,0.08292,132.28,132.25,2.81
30.13,1860,0.80011,0.08331,132.64,132.61,2.83
30.13,1868,0.79934,0.08371,133,132.97,2.85
30.25,1876,0.79856,0.0841,133.37,133.34,2.87
30.31,1884,0.79778,0.08449,133.73,133.7,2.89
30.31,1892,0.797,0.08489,134.1,134.06,2.91
30.43,1900,0.79621,0.08528,134.46,134.43,2.93
30.43,1908,0.79543,0.08568,134.83,134.79,2.96
30.55,1916,0.79464,0.08608,135.19,135.16,2.98
30.61,1925,0.79386,0.08648,135.56,135.53,3
30.61,1933,0.79307,0.08688,135.92,135.89,3.02
30.73,1941,0.79228,0.08728,136.29,136.26,3.04
30.73,1949,0.79149,0.08768,136.66,136.62,3.07
30.85,1957,0.79069,0.08808,137.03,136.99,3.09
30.85,1966,0.7899,0.08849,137.4,137.36,3.11
30.97,1974,0.7891,0.08889,137.76,137.73,3.13
30.97,1982,0.78831,0.0893,138.13,138.1,3.16
31.09,1990,0.78751,0.0897,138.5,138.46,3.18
31.15,1999,0.78671,0.09011,138.87,138.83,3.2
31.21,2007,0.78591,0.09052,139.24,139.2,3.23
31.21,2016,0.7851,0.09092,139.61,139.57,3.25
31.33,2024,0.7843,0.09133,139.98,139.94,3.27
31.33,2032,0.78349,0.09174,140.35,140.32,3.3
31.45,2041,0.78268,0.09215,140.73,140.69,3.32
31.51,2049,0.78188,0.09256,141.1,141.06,3.34
31.51,2058,0.78107,0.09298,141.47,141.43,3.37
31.63,2066,0.78025,0.09339,141.85,141.81,3.39
31.63,2075,0.77944,0.0938,142.22,142.18,3.42
31.75,2083,0.77863,0.09422,142.59,142.55,3.44
31.81,2092,0.77781,0.09463,142.97,142.93,3.46
31.81,2100,0.77699,0.09505,143.34,143.3,3.49
31.93,2109,0.77618,0.09547,143.72,143.68,3.51
31.93,2118,0.77536,0.09589,144.1,144.06,3.54
32.05,2126,0.77453,0.09631,144.48,144.43,3.56
32.11,2135,0.77371,0.09673,144.86,144.81,3.59
32.11,2144,0.77289,0.09715,145.23,145.19,3.61
32.23,2153,0.77206,0.09757,145.61,145.57,3.64
32.23,2161,0.77123,0.09799,145.99,145.95,3.66
32.35,2170,0.77041,0.09842,146.37,146.32,3.69
32.41,2179,0.76958,0.09884,146.75,146.7,3.72
32.41,2188,0.76875,0.09927,147.13,147.08,3.74
32.53,2197,0.76791,0.09969,147.51,147.47,3.77
32.59,2205,0.76708,0.10012,147.89,147.85,3.79
32.59,2214,0.76624,0.10055,148.28,148.23,3.82
32.71,2223,0.76541,0.10098,148.66,148.61,3.85
32.71,2232,0.76457,0.10141,149.04,148.99,3.87
32.83,2241,0.76373,0.10184,149.43,149.38,3.9
32.89,2250,0.76289,0.10227,149.81,149.76,3.93
32.89,2259,0.76205,0.1027,150.2,150.14,3.95
33.01,2268,0.76121,0.10313,150.58,150.53,3.98
33.01,2277,0.76036,0.10357,150.97,150.92,4.01
33.13,2286,0.75951,0.104,151.36,151.3,4.03
33.19,2295,0.75867,0.10444,151.75,151.69,4.06
33.25,2305,0.75782,0.10487,152.14,152.08,4.09
33.25,2314,0.75697,0.10531,152.53,152.47,4.12
33.37,2323,0.75612,0.10575,152.92,152.86,4.15
33.37,2332,0.75526,0.10619,153.31,153.25,4.17
33.49,2341,0.75441,0.10663,153.7,153.64,4.2
33.55,2351,0.75355,0.10708,154.09,154.04,4.23
33.55,2360,0.7527,0.10752,154.49,154.43,4.26
33.67,2369,0.75184,0.10797,154.88,154.82,4.29
33.67,2378,0.75098,0.10842,155.28,155.22,4.32
33.79,2388,0.75012,0.10886,155.67,155.61,4.35
33.85,2397,0.74926,0.10931,156.07,156,4.38
33.85,2406,0.74839,0.10976,156.46,156.4,4.41
33.97,2416,0.74753,0.11021,156.85,156.79,4.44
33.97,2425,0.74666,0.11067,157.25,157.19,4.47
34.09,2435,0.74579,0.11112,157.65,157.58,4.5
34.15,2444,0.74493,0.11157,158.04,157.98,4.53
34.15,2454,0.74406,0.11202,158.44,158.38,4.56
34.27,2463,0.74318,0.11248,158.84,158.77,4.59
34.27,2473,0.74231,0.11293,159.24,159.17,4.62
34.39,2482,0.74144,0.11339,159.64,159.57,4.65
34.39,2492,0.74056,0.11385,160.04,159.97,4.68
34.51,2502,0.73969,0.1143,160.43,160.37,4.71
34.51,2511,0.73881,0.11476,160.84,160.77,4.74
34.63,2521,0.73793,0.11522,161.24,161.17,4.77
34.69,2531,0.73705,0.11568,161.64,161.57,4.8
34.69,2540,0.73617,0.11614,162.04,161.97,4.83
34.81,2550,0.73528,0.1166,162.44,162.37,4.87
34.81,2560,0.7344,0.11706,162.84,162.77,4.9
34.81,2570,0.73351,0.11753,163.25,163.17,4.93
34.99,2579,0.73263,0.11799,163.65,163.57,4.96
34.99,2589,0.73174,0.11845,164.06,163.98,4.99
35.11,2599,0.73085,0.11892,164.46,164.38,5.03
35.11,2609,0.72996,0.11939,164.86,164.79,5.06
35.23,2619,0.72907,0.11985,165.27,165.19,5.09
35.23,2629,0.72817,0.12032,165.68,165.6,5.12
35.23,2639,0.72728,0.12079,166.08,166,5.16
35.41,2649,0.72638,0.12126,166.49,166.41,5.19
35.41,2659,0.72549,0.12173,166.9,166.82,5.22
35.53,2669,0.72459,0.1222,167.31,167.22,5.26
35.53,2679,0.72369,0.12267,167.72,167.63,5.29
35.65,2689,0.72279,0.12314,168.13,168.04,5.32
35.65,2699,0.72189,0.12362,168.53,168.45,5.36
35.65,2709,0.72098,0.12409,168.95,168.86,5.39
35.83,2719,0.72008,0.12457,169.36,169.27,5.43
35.83,2730,0.71917,0.12504,169.77,169.68,5.46
35.95,2740,0.71827,0.12552,170.18,170.09,5.5
35.95,2750,0.71736,0.12599,170.59,170.5,5.53
35.95,2760,0.71645,0.12647,171.01,170.91,5.57
36.13,2771,0.71554,0.12695,171.42,171.33,5.6
36.13,2781,0.71463,0.12743,171.83,171.74,5.64
36.13,2791,0.71372,0.12791,172.25,172.15,5.67
36.31,2802,0.7128,0.12839,172.66,172.57,5.71
36.31,2812,0.71189,0.12887,173.08,172.98,5.75
36.31,2822,0.71097,0.12936,173.5,173.4,5.78
36.49,2833,0.71005,0.12984,173.92,173.82,5.82
36.49,2843,0.70913,0.13032,174.33,174.23,5.86
36.49,2854,0.70821,0.13081,174.75,174.65,5.89
36.67,2864,0.70729,0.13129,175.17,175.07,5.93
36.67,2875,0.70637,0.13178,175.59,175.49,5.97
36.67,2885,0.70545,0.13227,176.02,175.91,6
36.85,2896,0.70452,0.13276,176.44,176.33,6.04
36.85,2906,0.7036,0.13325,176.86,176.75,6.08
36.97,2917,0.70267,0.13374,177.28,177.18,6.12
36.97,2928,0.70174,0.13424,177.7,177.6,6.16
37.09,2938,0.70081,0.13473,178.13,178.02,6.19
37.09,2949,0.69988,0.13522,178.55,178.44,6.23
37.09,2960,0.69895,0.13572,178.98,178.87,6.27
37.27,2971,0.69802,0.13621,179.4,179.29,6.31
37.27,2981,0.69708,0.13671,179.83,179.72,6.35
37.27,2992,0.69615,0.13721,180.26,180.14,6.39
37.45,3003,0.69521,0.1377,180.68,180.57,6.43
37.45,3014,0.69428,0.1382,181.11,181,6.47
37.45,3025,0.69334,0.1387,181.54,181.42,6.51
37.63,3036,0.6924,0.1392,181.97,181.85,6.55
37.63,3047,0.69146,0.1397,182.39,182.28,6.59
37.63,3058,0.69052,0.1402,182.82,182.7,6.63
37.81,3069,0.68957,0.1407,183.25,183.13,6.67
37.81,3080,0.68863,0.14121,183.68,183.56,6.71
37.93,3091,0.68768,0.14171,184.11,183.99,6.75
37.93,3102,0.68674,0.14221,184.54,184.42,6.79
37.93,3113,0.68579,0.14271,184.97,184.85,6.83
38.11,3124,0.68484,0.14322,185.41,185.28,6.87
38.11,3135,0.68389,0.14372,185.84,185.71,6.91
38.11,3146,0.68294,0.14423,186.28,186.15,6.96
38.29,3157,0.68199,0.14473,186.71,186.58,7
38.29,3169,0.68104,0.14524,187.15,187.01,7.04
38.29,3180,0.68008,0.14575,187.58,187.45,7.08
38.47,3191,0.67913,0.14626,188.02,187.88,7.13
38.47,3202,0.67817,0.14677,188.46,188.32,7.17
38.47,3214,0.67721,0.14728,188.89,188.75,7.21
38.65,3225,0.67626,0.14779,189.33,189.19,7.25
38.65,3237,0.6753,0.1483,189.77,189.62,7.3
38.65,3248,0.67434,0.14881,190.2,190.06,7.34
38.83,3259,0.67338,0.14932,190.64,190.5,7.39
38.83,3271,0.67241,0.14983,191.09,190.94,7.43
38.95,3282,0.67145,0.15035,191.53,191.38,7.47
38.95,3294,0.67049,0.15086,191.97,191.82,7.52
38.95,3305,0.66952,0.15138,192.41,192.26,7.56
39.13,3317,0.66855,0.15189,192.86,192.7,7.61
39.13,3328,0.66759,0.15241,193.3,193.15,7.65
39.13,3340,0.66662,0.15293,193.74,193.59,7.7
39.31,3352,0.66565,0.15345,194.19,194.03,7.74
39.31,3363,0.66468,0.15397,194.64,194.48,7.79
39.31,3375,0.6637,0.15449,195.08,194.93,7.84
39.49,3387,0.66273,0.15501,195.53,195.37,7.88
39.49,3399,0.66176,0.15553,195.98,195.82,7.93
39.49,3410,0.66078,0.15605,196.43,196.27,7.98
39.67,3422,0.65981,0.15658,196.88,196.72,8.02
39.67,3434,0.65883,0.1571,197.33,197.16,8.07
39.67,3446,0.65785,0.15763,197.78,197.61,8.12
39.85,3458,0.65687,0.15815,198.23,198.06,8.16
39.85,3470,0.65589,0.15868,198.68,198.51,8.21
39.85,3482,0.65491,0.15921,199.13,198.96,8.26
40.03,3494,0.65393,0.15973,199.59,199.42,8.31
40.03,3506,0.65295,0.16026,200.04,199.87,8.36
40.03,3518,0.65197,0.16079,200.5,200.32,8.41
40.21,3530,0.65098,0.16132,200.95,200.77,8.45
40.21,3542,0.64999,0.16185,201.41,201.23,8.5
40.21,3554,0.64901,0.16238,201.86,201.68,8.55
40.39,3566,0.64802,0.16291,202.32,202.13,8.6
40.39,3578,0.64703,0.16344,202.77,202.59,8.65
40.39,3590,0.64604,0.16398,203.23,203.05,8.7
40.57,3602,0.64505,0.16451,203.69,203.5,8.75
40.57,3615,0.64406,0.16504,204.15,203.96,8.8
40.57,3627,0.64307,0.16557,204.61,204.42,8.85
40.75,3639,0.64208,0.16611,205.07,204.87,8.9
40.75,3652,0.64108,0.16664,205.53,205.33,8.96
40.75,3664,0.64009,0.16717,205.99,205.79,9.01
40.93,3676,0.63909,0.16771,206.45,206.25,9.06
40.93,3689,0.63809,0.16824,206.91,206.71,9.11
40.93,3701,0.63709,0.16878,207.37,207.17,9.16
41.11,3714,0.6361,0.16932,207.83,207.63,9.21
41.11,3726,0.6351,0.16985,208.29,208.09,9.27
41.11,3739,0.6341,0.17039,208.76,208.55,9.32
41.29,3751,0.63309,0.17093,209.22,209.01,9.37
41.29,3764,0.63209,0.17146,209.69,209.48,9.42
41.29,3776,0.63109,0.172,210.15,209.94,9.48
41.47,3789,0.63008,0.17254,210.62,210.4,9.53
41.47,3802,0.62908,0.17308,211.09,210.87,9.58
41.47,3814,0.62807,0.17361,211.55,211.33,9.64
41.65,3827,0.62707,0.17415,212.02,211.8,9.69
41.65,3840,0.62606,0.17469,212.49,212.27,9.75
41.65,3852,0.62505,0.17523,212.96,212.73,9.8
41.83,3865,0.62404,0.17577,213.43,213.2,9.86
41.83,3878,0.62303,0.17631,213.9,213.67,9.91
41.83,3891,0.62202,0.17685,214.37,214.14,9.97
42.01,3904,0.62101,0.1774,214.85,214.61,10.02
42.01,3917,0.62,0.17794,215.32,215.08,10.08
42.01,3930,0.61898,0.17848,215.79,215.56,10.14
42.19,3943,0.61797,0.17903,216.27,216.03,10.19
42.19,3956,0.61695,0.17957,216.74,216.5,10.25
42.19,3969,0.61594,0.18012,217.22,216.97,10.31
42.37,3982,0.61492,0.18066,217.69,217.44,10.36
42.37,3995,0.6139,0.18121,218.17,217.92,10.42
42.37,4008,0.61288,0.18175,218.64,218.39,10.48
42.55,4021,0.61187,0.1823,219.12,218.87,10.54
42.55,4034,0.61085,0.18284,219.6,219.34,10.6
42.67,4047,0.60982,0.18339,220.08,219.82,10.65
42.67,4061,0.6088,0.18394,220.55,220.29,10.71
42.67,4074,0.60778,0.18448,221.04,220.77,10.77
42.85,4087,0.60676,0.18503,221.52,221.25,10.83
42.85,4100,0.60573,0.18558,222,221.73,10.89
42.85,4114,0.60471,0.18613,222.48,222.21,10.95
43.03,4127,0.60368,0.18668,222.97,222.7,11.01
43.03,4140,0.60266,0.18722,223.45,223.18,11.07
43.03,4154,0.60163,0.18778,223.94,223.66,11.13
43.21,4167,0.6006,0.18833,224.42,224.14,11.19
43.21,4181,0.59957,0.18888,224.91,224.62,11.25
43.21,4194,0.59854,0.18943,225.39,225.11,11.31
43.39,4208,0.59751,0.18998,225.88,225.59,11.38
43.39,4221,0.59648,0.19053,226.37,226.08,11.44
43.39,4235,0.59545,0.19108,226.85,226.56,11.5
43.57,4249,0.59442,0.19164,227.34,227.05,11.56
43.57,4262,0.59339,0.19219,227.83,227.54,11.63
43.57,4276,0.59235,0.19274,228.32,228.02,11.69
43.75,4290,0.59132,0.19329,228.81,228.51,11.75
43.75,4303,0.59028,0.19384,229.3,229,11.81
43.75,4317,0.58925,0.1944,229.79,229.49,11.88
43.93,4331,0.58821,0.19495,230.29,229.98,11.94
43.93,4345,0.58717,0.1955,230.78,230.46,12.01
43.93,4359,0.58614,0.19606,231.27,230.95,12.07
44.11,4373,0.5851,0.19661,231.76,231.44,12.14
44.11,4386,0.58406,0.19716,232.25,231.93,12.2
44.11,4400,0.58302,0.19771,232.75,232.43,12.27
44.29,4414,0.58198,0.19827,233.24,232.92,12.33
44.29,4428,0.58094,0.19882,233.74,233.41,12.4
44.29,4442,0.5799,0.19937,234.23,233.9,12.46
44.47,4456,0.57885,0.19992,234.73,234.39,12.53
44.47,4471,0.57781,0.20047,235.22,234.89,12.6
44.47,4485,0.57677,0.20103,235.72,235.38,12.66
44.65,4499,0.57572,0.20158,236.22,235.88,12.73
44.65,4513,0.57468,0.20213,236.72,236.37,12.8
44.65,4527,0.57363,0.20268,237.22,236.87,12.87
44.83,4541,0.57259,0.20323,237.72,237.37,12.93
44.83,4556,0.57154,0.20379,238.22,237.87,13
44.83,4570,0.57049,0.20434,238.72,238.37,13.07
45.01,4584,0.56944,0.20489,239.23,238.87,13.14
45.01,4599,0.56839,0.20545,239.73,239.36,13.21
45.01,4613,0.56735,0.206,240.23,239.86,13.28
45.19,4628,0.5663,0.20655,240.74,240.37,13.35
45.19,4642,0.56525,0.20711,241.24,240.87,13.42
45.19,4656,0.56419,0.20766,241.75,241.37,13.49
45.37,4671,0.56314,0.20821,242.25,241.87,13.56
45.37,4686,0.56209,0.20877,242.75,242.37,13.63
45.37,4700,0.56104,0.20932,243.26,242.87,13.7
45.55,4715,0.55999,0.20987,243.76,243.37,13.78
45.55,4729,0.55893,0.21042,244.27,243.88,13.85
45.55,4744,0.55788,0.21097,244.78,244.38,13.92
45.73,4759,0.55682,0.21152,245.29,244.89,13.99
45.73,4773,0.55577,0.21207,245.79,245.39,14.06
45.73,4788,0.55471,0.21262,246.3,245.89,14.14
45.91,4803,0.55366,0.21317,246.81,246.4,14.21
45.91,4818,0.5526,0.21372,247.31,246.9,14.28
45.91,4833,0.55154,0.21427,247.82,247.41,14.36
46.09,4847,0.55048,0.21481,248.33,247.91,14.43
46.09,4862,0.54943,0.21536,248.84,248.42,14.51
46.09,4877,0.54837,0.21591,249.35,248.92,14.58
46.27,4892,0.54731,0.21645,249.86,249.43,14.66
46.27,4907,0.54625,0.217,250.37,249.93,14.73
46.27,4922,0.54519,0.21754,250.88,250.44,14.81
46.45,4937,0.54413,0.21808,251.39,250.95,14.88
46.45,4952,0.54307,0.21863,251.9,251.46,14.96
46.45,4968,0.54201,0.21917,252.41,251.97,15.03
46.63,4983,0.54094,0.21971,252.93,252.48,15.11
46.63,4998,0.53988,0.22025,253.44,252.98,15.19
46.63,5013,0.53882,0.22079,253.95,253.49,15.27
46.81,5028,0.53776,0.22133,254.46,254,15.34
46.81,5044,0.53669,0.22187,254.98,254.51,15.42
46.81,5059,0.53563,0.22241,255.5,255.02,15.5
46.99,5074,0.53456,0.22295,256.01,255.54,15.58
46.99,5090,0.5335,0.22349,256.52,256.04,15.66
46.99,5105,0.53244,0.22402,257.04,256.56,15.74
47.17,5120,0.53137,0.22456,257.55,257.07,15.82
47.17,5136,0.5303,0.22509,258.07,257.58,15.9
47.17,5151,0.52924,0.22563,258.58,258.09,15.97
47.35,5167,0.52817,0.22616,259.1,258.6,16.05
47.35,5182,0.5271,0.22669,259.62,259.11,16.14
47.35,5198,0.52604,0.22722,260.13,259.63,16.22
47.53,5214,0.52497,0.22776,260.65,260.14,16.3
47.53,5229,0.5239,0.22828,261.16,260.65,16.38
47.53,5245,0.52283,0.22881,261.68,261.16,16.46
47.71,5261,0.52177,0.22934,262.2,261.67,16.54
47.71,5276,0.5207,0.22987,262.72,262.19,16.63
47.71,5292,0.51963,0.23039,263.23,262.7,16.71
47.89,5308,0.51856,0.23091,263.75,263.21,16.79
47.89,5323,0.51751,0.23144,264.26,263.72,16.87
47.89,5338,0.51651,0.23196,264.74,264.2,16.95
48.065,5353,0.51554,0.2325,265.21,264.66,17.03
48.065,5366,0.51462,0.23304,265.66,265.11,17.1
48.065,5380,0.51373,0.23359,266.09,265.54,17.17
48.221,5392,0.51287,0.23413,266.51,265.95,17.24
48.221,5405,0.51205,0.23466,266.9,266.34,17.3
48.221,5416,0.51127,0.23519,267.28,266.72,17.37
48.359,5428,0.51051,0.2357,267.65,267.08,17.43
48.359,5439,0.50979,0.2362,268,267.43,17.48
48.442,5449,0.50909,0.23668,268.34,267.77,17.54
48.442,5459,0.50842,0.23714,268.66,268.09,17.59
48.519,5469,0.50778,0.23758,268.97,268.4,17.64
48.519,5478,0.50716,0.238,269.27,268.69,17.69
48.589,5487,0.50657,0.23841,269.56,268.97,17.74
48.589,5495,0.506,0.2388,269.83,269.25,17.79
48.654,5504,0.50546,0.23917,270.1,269.51,17.83
48.654,5512,0.50493,0.23953,270.35,269.76,17.87
48.714,5519,0.50443,0.23987,270.59,270,17.92
48.742,5526,0.50395,0.2402,270.83,270.23,17.95
48.769,5533,0.50348,0.24051,271.05,270.45,17.99
48.769,5540,0.50304,0.24081,271.26,270.66,18.03
48.82,5547,0.50261,0.2411,271.47,270.87,18.06
